難い,113,113,6150,形容詞,非自立,*,*,形容詞・アウオ段,基本形,難い,ガタイ,ガタイ
難し,117,117,6204,形容詞,非自立,*,*,形容詞・アウオ段,文語基本形,難い,ガタシ,ガタシ
難から,121,121,6163,形容詞,非自立,*,*,形容詞・アウオ段,未然ヌ接続,難い,ガタカラ,ガタカラ
難かろ,119,119,6150,形容詞,非自立,*,*,形容詞・アウオ段,未然ウ接続,難い,ガタカロ,ガタカロ
難かっ,127,127,6150,形容詞,非自立,*,*,形容詞・アウオ段,連用タ接続,難い,ガタカッ,ガタカッ
難く,129,129,6147,形容詞,非自立,*,*,形容詞・アウオ段,連用テ接続,難い,ガタク,ガタク
難くっ,129,129,6150,形容詞,非自立,*,*,形容詞・アウオ段,連用テ接続,難い,ガタクッ,ガタクッ
難う,125,125,6150,形容詞,非自立,*,*,形容詞・アウオ段,連用ゴザイ接続,難い,ガタウ,ガター
難ぅ,125,125,6150,形容詞,非自立,*,*,形容詞・アウオ段,連用ゴザイ接続,難い,ガタゥ,ガター
難き,115,115,6170,形容詞,非自立,*,*,形容詞・アウオ段,体言接続,難い,ガタキ,ガタキ
難けれ,107,107,6150,形容詞,非自立,*,*,形容詞・アウオ段,仮定形,難い,ガタケレ,ガタケレ
難かれ,123,123,6150,形容詞,非自立,*,*,形容詞・アウオ段,命令ｅ,難い,ガタカレ,ガタカレ
難けりゃ,109,109,6150,形容詞,非自立,*,*,形容詞・アウオ段,仮定縮約１,難い,ガタケリャ,ガタケリャ
難きゃ,111,111,6150,形容詞,非自立,*,*,形容詞・アウオ段,仮定縮約２,難い,ガタキャ,ガタキャ
難,105,105,6133,形容詞,非自立,*,*,形容詞・アウオ段,ガル接続,難い,ガタ,ガタ
やすい,113,113,5268,形容詞,非自立,*,*,形容詞・アウオ段,基本形,やすい,ヤスイ,ヤスイ
やすし,117,117,6120,形容詞,非自立,*,*,形容詞・アウオ段,文語基本形,やすい,ヤスシ,ヤスシ
やすから,121,121,5937,形容詞,非自立,*,*,形容詞・アウオ段,未然ヌ接続,やすい,ヤスカラ,ヤスカラ
やすかろ,119,119,5937,形容詞,非自立,*,*,形容詞・アウオ段,未然ウ接続,やすい,ヤスカロ,ヤスカロ
やすかっ,127,127,5825,形容詞,非自立,*,*,形容詞・アウオ段,連用タ接続,やすい,ヤスカッ,ヤスカッ
やすく,129,129,5759,形容詞,非自立,*,*,形容詞・アウオ段,連用テ接続,やすい,ヤスク,ヤスク
やすくっ,129,129,5937,形容詞,非自立,*,*,形容詞・アウオ段,連用テ接続,やすい,ヤスクッ,ヤスクッ
やすう,125,125,5937,形容詞,非自立,*,*,形容詞・アウオ段,連用ゴザイ接続,やすい,ヤスウ,ヤスー
やすぅ,125,125,5937,形容詞,非自立,*,*,形容詞・アウオ段,連用ゴザイ接続,やすい,ヤスゥ,ヤスー
やすき,115,115,5937,形容詞,非自立,*,*,形容詞・アウオ段,体言接続,やすい,ヤスキ,ヤスキ
やすけれ,107,107,5937,形容詞,非自立,*,*,形容詞・アウオ段,仮定形,やすい,ヤスケレ,ヤスケレ
やすかれ,123,123,5937,形容詞,非自立,*,*,形容詞・アウオ段,命令ｅ,やすい,ヤスカレ,ヤスカレ
やすけりゃ,109,109,5937,形容詞,非自立,*,*,形容詞・アウオ段,仮定縮約１,やすい,ヤスケリャ,ヤスケリャ
やすきゃ,111,111,5937,形容詞,非自立,*,*,形容詞・アウオ段,仮定縮約２,やすい,ヤスキャ,ヤスキャ
やす,105,105,6113,形容詞,非自立,*,*,形容詞・アウオ段,ガル接続,やすい,ヤス,ヤス
イイ,146,146,4152,形容詞,非自立,*,*,不変化型,基本形,イイ,イイ,イイ
ほしい,137,137,7365,形容詞,非自立,*,*,形容詞・イ段,基本形,ほしい,ホシイ,ホシイ
ほし,139,139,7434,形容詞,非自立,*,*,形容詞・イ段,文語基本形,ほしい,ホシ,ホシ
ほしから,141,141,7176,形容詞,非自立,*,*,形容詞・イ段,未然ヌ接続,ほしい,ホシカラ,ホシカラ
ほしかろ,140,140,7176,形容詞,非自立,*,*,形容詞・イ段,未然ウ接続,ほしい,ホシカロ,ホシカロ
ほしかっ,144,144,7217,形容詞,非自立,*,*,形容詞・イ段,連用タ接続,ほしい,ホシカッ,ホシカッ
ほしく,145,145,7134,形容詞,非自立,*,*,形容詞・イ段,連用テ接続,ほしい,ホシク,ホシク
ほしくっ,145,145,7176,形容詞,非自立,*,*,形容詞・イ段,連用テ接続,ほしい,ホシクッ,ホシクッ
ほしゅう,143,143,7176,形容詞,非自立,*,*,形容詞・イ段,連用ゴザイ接続,ほしい,ホシュウ,ホシュー
ほしゅぅ,143,143,7176,形容詞,非自立,*,*,形容詞・イ段,連用ゴザイ接続,ほしい,ホシュゥ,ホシュー
ほしき,138,138,7176,形容詞,非自立,*,*,形容詞・イ段,体言接続,ほしい,ホシキ,ホシキ
ほしけれ,134,134,7176,形容詞,非自立,*,*,形容詞・イ段,仮定形,ほしい,ホシケレ,ホシケレ
ほしかれ,142,142,7176,形容詞,非自立,*,*,形容詞・イ段,命令ｅ,ほしい,ホシカレ,ホシカレ
ほしけりゃ,135,135,7176,形容詞,非自立,*,*,形容詞・イ段,仮定縮約１,ほしい,ホシケリャ,ホシケリャ
ほしきゃ,136,136,7176,形容詞,非自立,*,*,形容詞・イ段,仮定縮約２,ほしい,ホシキャ,ホシキャ
ほし,133,133,7434,形容詞,非自立,*,*,形容詞・イ段,ガル接続,ほしい,ホシ,ホシ
良い,114,114,3882,形容詞,非自立,*,*,形容詞・アウオ段,基本形,良い,ヨイ,ヨイ
良し,118,118,5899,形容詞,非自立,*,*,形容詞・アウオ段,文語基本形,良い,ヨシ,ヨシ
良から,122,122,6134,形容詞,非自立,*,*,形容詞・アウオ段,未然ヌ接続,良い,ヨカラ,ヨカラ
良かろ,120,120,6133,形容詞,非自立,*,*,形容詞・アウオ段,未然ウ接続,良い,ヨカロ,ヨカロ
良かっ,128,128,4433,形容詞,非自立,*,*,形容詞・アウオ段,連用タ接続,良い,ヨカッ,ヨカッ
良く,130,130,5053,形容詞,非自立,*,*,形容詞・アウオ段,連用テ接続,良い,ヨク,ヨク
良くっ,130,130,6134,形容詞,非自立,*,*,形容詞・アウオ段,連用テ接続,良い,ヨクッ,ヨクッ
良う,126,126,7169,形容詞,非自立,*,*,形容詞・アウオ段,連用ゴザイ接続,良い,ヨウ,ヨー
良ぅ,126,126,6134,形容詞,非自立,*,*,形容詞・アウオ段,連用ゴザイ接続,良い,ヨゥ,ヨー
良き,116,116,5820,形容詞,非自立,*,*,形容詞・アウオ段,体言接続,良い,ヨキ,ヨキ
良けれ,108,108,5625,形容詞,非自立,*,*,形容詞・アウオ段,仮定形,良い,ヨケレ,ヨケレ
良かれ,124,124,6134,形容詞,非自立,*,*,形容詞・アウオ段,命令ｅ,良い,ヨカレ,ヨカレ
良けりゃ,110,110,6134,形容詞,非自立,*,*,形容詞・アウオ段,仮定縮約１,良い,ヨケリャ,ヨケリャ
良きゃ,112,112,6134,形容詞,非自立,*,*,形容詞・アウオ段,仮定縮約２,良い,ヨキャ,ヨキャ
良,106,106,5918,形容詞,非自立,*,*,形容詞・アウオ段,ガル接続,良い,ヨ,ヨ
良い,114,114,8451,形容詞,非自立,*,*,形容詞・アウオ段,基本形,良い,イイ,イイ
良し,118,118,6313,形容詞,非自立,*,*,形容詞・アウオ段,文語基本形,良い,イシ,イシ
良から,122,122,6445,形容詞,非自立,*,*,形容詞・アウオ段,未然ヌ接続,良い,イカラ,イカラ
良かろ,120,120,6134,形容詞,非自立,*,*,形容詞・アウオ段,未然ウ接続,良い,イカロ,イカロ
良かっ,128,128,8145,形容詞,非自立,*,*,形容詞・アウオ段,連用タ接続,良い,イカッ,イカッ
良く,130,130,8093,形容詞,非自立,*,*,形容詞・アウオ段,連用テ接続,良い,イク,イク
良くっ,130,130,6134,形容詞,非自立,*,*,形容詞・アウオ段,連用テ接続,良い,イクッ,イクッ
良う,126,126,5986,形容詞,非自立,*,*,形容詞・アウオ段,連用ゴザイ接続,良い,イウ,イー
良ぅ,126,126,6134,形容詞,非自立,*,*,形容詞・アウオ段,連用ゴザイ接続,良い,イゥ,イー
良き,116,116,6848,形容詞,非自立,*,*,形容詞・アウオ段,体言接続,良い,イキ,イキ
良けれ,108,108,6647,形容詞,非自立,*,*,形容詞・アウオ段,仮定形,良い,イケレ,イケレ
良かれ,124,124,6165,形容詞,非自立,*,*,形容詞・アウオ段,命令ｅ,良い,イカレ,イカレ
良けりゃ,110,110,6134,形容詞,非自立,*,*,形容詞・アウオ段,仮定縮約１,良い,イケリャ,イケリャ
