てん,273,273,8007,助詞,終助詞,*,*,*,*,てん,テン,テン
のう,283,283,6838,助詞,終助詞,*,*,*,*,のう,ノウ,ノー
っけ,272,272,6184,助詞,終助詞,*,*,*,*,っけ,ッケ,ッケ
で,274,274,8826,助詞,終助詞,*,*,*,*,で,デ,デ
け,267,267,7511,助詞,終助詞,*,*,*,*,け,ケ,ケ
ねー,280,280,6161,助詞,終助詞,*,*,*,*,ねー,ネー,ネー
ねん,281,281,6428,助詞,終助詞,*,*,*,*,ねん,ネン,ネン
ヨ,288,288,6346,助詞,終助詞,*,*,*,*,ヨ,ヨ,ヨ
ねッ,279,279,6685,助詞,終助詞,*,*,*,*,ねッ,ネッ,ネッ
や,286,286,8706,助詞,終助詞,*,*,*,*,や,ヤ,ヤ
ネ,279,279,8105,助詞,終助詞,*,*,*,*,ネ,ネ,ネ
わい,292,292,6081,助詞,終助詞,*,*,*,*,わい,ワイ,ワイ
さ,268,268,5668,助詞,終助詞,*,*,*,*,さ,サ,サ
なあ,275,275,6261,助詞,終助詞,*,*,*,*,なあ,ナア,ナー
よ,288,288,4768,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ
ぞ,270,270,7135,助詞,終助詞,*,*,*,*,ぞ,ゾ,ゾ
だって,271,271,6535,助詞,終助詞,*,*,*,*,だって,ダッテ,ダッテ
もん,285,285,7819,助詞,終助詞,*,*,*,*,もん,モン,モン
なぁ,275,275,6148,助詞,終助詞,*,*,*,*,なぁ,ナァ,ナー
な,275,275,5934,助詞,終助詞,*,*,*,*,な,ナ,ナ
ヨー,294,294,5247,助詞,終助詞,*,*,*,*,ヨー,ヨー,ヨー
ねェ,279,279,6161,助詞,終助詞,*,*,*,*,ねェ,ネェ,ネー
ワ,295,295,5800,助詞,終助詞,*,*,*,*,ワ,ワ,ワ
やら,287,287,6636,助詞,終助詞,*,*,*,*,やら,ヤラ,ヤラ
なー,276,276,6376,助詞,終助詞,*,*,*,*,なー,ナー,ナー
ねエ,279,279,6125,助詞,終助詞,*,*,*,*,ねエ,ネエ,ネー
ね,279,279,5665,助詞,終助詞,*,*,*,*,ね,ネ,ネ
よう,290,290,10363,助詞,終助詞,*,*,*,*,よう,ヨウ,ヨー
べ,284,284,6740,助詞,終助詞,*,*,*,*,べ,ベ,ベ
ねぇ,279,279,5698,助詞,終助詞,*,*,*,*,ねぇ,ネェ,ネー
なァ,278,278,6160,助詞,終助詞,*,*,*,*,なァ,ナァ,ナー
なぁー,277,277,6161,助詞,終助詞,*,*,*,*,なぁー,ナァー,ナー
ん,293,293,9103,助詞,終助詞,*,*,*,*,ん,ン,ン
わ,291,291,6263,助詞,終助詞,*,*,*,*,わ,ワ,ワ
よー,289,289,6172,助詞,終助詞,*,*,*,*,よー,ヨー,ヨー
かしら,266,266,5018,助詞,終助詞,*,*,*,*,かしら,カシラ,カシラ
ねえ,279,279,6888,助詞,終助詞,*,*,*,*,ねえ,ネエ,ネー
かぁ,264,264,6161,助詞,終助詞,*,*,*,*,かぁ,カァ,カー
ぜ,269,269,6423,助詞,終助詞,*,*,*,*,ぜ,ゼ,ゼ
ナ,275,275,6858,助詞,終助詞,*,*,*,*,ナ,ナ,ナ
の,282,282,8222,助詞,終助詞,*,*,*,*,の,ノ,ノ
かい,265,265,7136,助詞,終助詞,*,*,*,*,かい,カイ,カイ
